mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__max_iter,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5697695255279541,0.20949752402576557,0.028158903121948242,0.01193702155332887,0.1,,100,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 5}",0.27522935779816515,0.3076923076923077,0.18947368421052632,0.3486238532110092,0.3300970873786408,0.2902232580581299,0.056001809166298565,60,0.9581239530988275,0.971900826446281,0.9238754325259516,0.9633333333333334,0.9509306260575296,0.9536328342923847,0.016375556517842553
0.7598958969116211,0.2527749553158353,0.03110809326171875,0.01870360038470484,0.1,,100,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 10}",0.45614035087719296,0.46846846846846846,0.39215686274509803,0.4482758620689655,0.41509433962264153,0.4360271767564733,0.02817728019155082,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.8188920497894288,0.2055127771799236,0.026126337051391602,0.013476971604057515,0.1,,100,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 15}",0.5354330708661418,0.5172413793103449,0.5245901639344263,0.5254237288135594,0.5950413223140496,0.5395459330477044,0.028345224164825576,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.118763256072998,0.4713995855387006,0.043320083618164064,0.013885018557382518,0.1,,200,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 5}",0.2857142857142857,0.32075471698113206,0.22,0.32727272727272727,0.3333333333333333,0.2974150126602957,0.04208643932644211,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3264082431793214,0.13231824765474345,0.035315847396850585,0.003161384910153244,0.1,,200,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 10}",0.4247787610619469,0.44642857142857145,0.38,0.43636363636363634,0.411214953271028,0.41975718442503646,0.023090936702943005,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.590064239501953,0.3032979613841974,0.04780874252319336,0.01768854334015271,0.1,,200,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 15}",0.5238095238095238,0.5546218487394958,0.5454545454545454,0.5517241379310345,0.6229508196721312,0.5597121751213463,0.03340995869611942,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8706559181213378,0.6065197649372979,0.05812573432922363,0.015425835254179787,0.1,,300,5,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 5}",0.2702702702702703,0.32075471698113206,0.22641509433962265,0.336283185840708,0.29906542056074764,0.2905577375984961,0.03898952388783854,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.200928211212158,0.5998196201545986,0.05931015014648437,0.013303339116231808,0.1,,300,10,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 10}",0.4424778761061947,0.4482758620689655,0.4230769230769231,0.45454545454545453,0.38095238095238093,0.4298656993499838,0.026629651181825885,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.2790745735168456,0.35890705190885436,0.05210070610046387,0.011708895108377422,0.1,,300,15,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 15}",0.5081967213114754,0.5299145299145299,0.5365853658536586,0.5423728813559322,0.628099173553719,0.5490337343978631,0.04119193641833363,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13817996978759767,0.018645321734052166,0.013298368453979493,0.0012352732388806805,0.2,3.0,100,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 100, 'pca__n_components': 5}",0.2692307692307692,0.2708333333333333,0.1590909090909091,0.3047619047619048,0.297029702970297,0.2601893238774427,0.05245924254529684,75,0.6021978021978022,0.5458612975391499,0.46116504854368934,0.5943600867678959,0.5826086956521739,0.5572385861401422,0.051773635561423455
