mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0017273426055908203,0.0001574528282253918,0.0011495113372802734,3.752456981372836e-05,0.01,balanced,l2,6,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 6}",0.28823529411764703,0.3547400611620795,0.26625386996904027,0.3148148148148148,0.26732673267326734,0.29827415454736983,0.03330409078705644,54,0.31021625652498136,0.31974921630094044,0.2889733840304182,0.30615384615384617,0.29143214509068166,0.3033049696201736,0.011598737352894739
0.0031517505645751952,0.0018928495338943283,0.001541900634765625,0.0003966914730476672,0.01,balanced,l2,8,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 8}",0.28654970760233917,0.4157706093189964,0.34843205574912894,0.32679738562091504,0.3680555555555556,0.349121062769387,0.04292941381356619,39,0.3107806691449814,0.37180616740088107,0.40179372197309415,0.3290529695024077,0.345679012345679,0.35182250807340865,0.032053379939858115
0.0020288944244384764,0.00029937967216708567,0.0011851787567138672,7.513991405638599e-05,0.01,balanced,l2,10,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 10}",0.38267148014440433,0.4218181818181818,0.3655913978494624,0.41025641025641024,0.39568345323741005,0.3952041846611737,0.0198448475109879,27,0.40393208221626453,0.37389770723104054,0.4170444242973708,0.39570277529095793,0.3944153577661431,0.3969984693603554,0.01408482727020317
0.0022997379302978514,0.00017706058462185385,0.0015990257263183594,0.0008556764402479421,0.01,balanced,l2,12,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 12}",0.44280442804428044,0.45849802371541504,0.4351145038167939,0.4827586206896552,0.466403162055336,0.4571157476642961,0.01693866754057461,18,0.45857418111753373,0.4538606403013183,0.46418338108882523,0.4510556621880998,0.45550239234449763,0.4566352514080549,0.004491043584980557
0.003278970718383789,0.000751861901016487,0.001962137222290039,0.0006133368508600409,0.01,balanced,l2,15,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 15}",0.44280442804428044,0.4603174603174603,0.4351145038167939,0.4864864864864865,0.4645669291338583,0.4578579615597759,0.017969560712145324,17,0.46034816247582205,0.4528301886792453,0.46507177033492825,0.4519230769230769,0.4569789674952199,0.45743043318165844,0.004870322811291112
0.0019481658935546875,0.0008438838914137823,0.0012586593627929687,0.0001425922822629082,0.1,,l1,2,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025493621826171873,0.0014464737921698863,0.002356290817260742,0.0018651852042744952,0.1,,l1,3,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002417755126953125,0.001359929337870947,0.0014569759368896484,0.00022447369417494663,0.1,,l1,4,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001809835433959961,0.00046585533466810154,0.0020223617553710937,0.0018029906603331343,0.1,,l1,5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024801254272460937,0.0007796730034779222,0.001589822769165039,0.0004401961010930085,0.1,,l1,6,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1', 'pca__n_components': 6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
