threshold,precision,recall,f1
0.9400000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.9450000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.9500000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.9550000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.96,0.782608695652174,0.04639175257731959,0.08759124087591241
0.965,0.782608695652174,0.04639175257731959,0.08759124087591241
0.97,0.782608695652174,0.04639175257731959,0.08759124087591241
0.975,0.782608695652174,0.04639175257731959,0.08759124087591241
0.98,0.782608695652174,0.04639175257731959,0.08759124087591241
0.985,0.782608695652174,0.04639175257731959,0.08759124087591241
0.99,0.782608695652174,0.04639175257731959,0.08759124087591241
0.995,0.782608695652174,0.04639175257731959,0.08759124087591241
1.0,0.782608695652174,0.04639175257731959,0.08759124087591241
